date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:51:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:50:58%20GMT	http://bookatailor.com/css/ClanOT-Medium.woff	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Medium.73.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:05	45178/45178	---M--	200	added ('OK')	application/octet-stream	etag:%2203be551aafd21:0%22	http://bookatailor.com/css/ClanOT-Medium.eot	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Medium.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:03%20GMT	http://bookatailor.com/css/ClanOT-Medium.otf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Medium.75.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:06	45178/45178	---M--	200	added ('OK')	application/octet-stream	etag:%2203be551aafd21:0%22	http://bookatailor.com/css/ClanOT-Medium.eot?	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Mediumd41d.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:10	387165/387165	---M--	200	added ('OK')	image/svg+xml	etag:%220681653aafd21:0%22	http://bookatailor.com/css/ClanOT-Medium.svg	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Medium.svg	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:11	110408/110408	---M--	200	added ('OK')	application/octet-stream	etag:%220e1824faafd21:0%22	http://bookatailor.com/css/ClanOT-Book.ttf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Book.ttf	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:11	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:08%20GMT	http://bookatailor.com/css/ClanOT-News.woff	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-News.78.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:15	45029/45029	---M--	200	added ('OK')	application/octet-stream	etag:%220681653aafd21:0%22	http://bookatailor.com/css/ClanOT-News.eot	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-News.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:16	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:13%20GMT	http://bookatailor.com/css/ClanOT-News.otf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-News.7a.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:20	112292/112292	---M--	200	added ('OK')	application/octet-stream	etag:%2203be551aafd21:0%22	http://bookatailor.com/css/ClanOT-Medium.ttf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Medium.ttf	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:21	45029/45029	---M--	200	added ('OK')	application/octet-stream	etag:%220681653aafd21:0%22	http://bookatailor.com/css/ClanOT-News.eot?	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Newsd41d.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:21	385764/385764	---M--	200	added ('OK')	image/svg+xml	etag:%220c27855aafd21:0%22	http://bookatailor.com/css/ClanOT-News.svg	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-News.svg	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:23	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:20%20GMT	http://bookatailor.com/css/ClanOT-Thin.woff	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Thin.7d.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:28	42859/42859	---M--	200	added ('OK')	application/octet-stream	etag:%220c27855aafd21:0%22	http://bookatailor.com/css/ClanOT-Thin.eot	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Thin.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:26%20GMT	http://bookatailor.com/css/ClanOT-Thin.otf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Thin.7f.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:29	42859/42859	---M--	200	added ('OK')	application/octet-stream	etag:%220c27855aafd21:0%22	http://bookatailor.com/css/ClanOT-Thin.eot?	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Thind41d.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:33	111792/111792	---M--	200	added ('OK')	application/octet-stream	etag:%220681653aafd21:0%22	http://bookatailor.com/css/ClanOT-News.ttf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-News.ttf	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:34	328477/328477	---M--	200	added ('OK')	image/svg+xml	etag:%220efa956aafd21:0%22	http://bookatailor.com/css/ClanOT-Thin.svg	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Thin.svg	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:31%20GMT	http://bookatailor.com/css/ClanOT-Ultra.woff	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Ultra.82.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:40	45542/45542	---M--	200	added ('OK')	application/octet-stream	etag:%220efa956aafd21:0%22	http://bookatailor.com/css/ClanOT-Ultra.eot	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Ultra.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:38%20GMT	http://bookatailor.com/css/ClanOT-Ultra.otf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Ultra.84.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:46	45542/45542	---M--	200	added ('OK')	application/octet-stream	etag:%220efa956aafd21:0%22	http://bookatailor.com/css/ClanOT-Ultra.eot?	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Ultrad41d.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:46	358476/358476	---M--	200	added ('OK')	image/svg+xml	etag:%2201cdb57aafd21:0%22	http://bookatailor.com/css/ClanOT-Ultra.svg	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Ultra.svg	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:47	110208/110208	---M--	200	added ('OK')	application/octet-stream	etag:%220c27855aafd21:0%22	http://bookatailor.com/css/ClanOT-Thin.ttf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Thin.ttf	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:45%20GMT	http://bookatailor.com/fonts/glyphicons-halflings-regular.woff2	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/glyphicons-halflings-regular.87.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:45%20GMT	http://bookatailor.com/fonts/glyphicons-halflings-regular.woff	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/glyphicons-halflings-regular.88.delayed	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:49	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%22084eb25f35ed01:0%22	http://bookatailor.com/fonts/glyphicons-halflings-regular.eot	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/glyphicons-halflings-regular.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:52	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%22084eb25f35ed01:0%22	http://bookatailor.com/fonts/glyphicons-halflings-regular.svg	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/glyphicons-halflings-regular.svg	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:52	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%22084eb25f35ed01:0%22	http://bookatailor.com/fonts/glyphicons-halflings-regular.eot?	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/glyphicons-halflings-regulard41d.eot	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:53	2978/2978	---M--	200	added ('OK')	image/png	etag:%220f8e809910d21:0%22	http://bookatailor.com/img/arrow_batnew.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/img/arrow_batnew.png	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:54	112748/112748	---M--	200	added ('OK')	application/octet-stream	etag:%220efa956aafd21:0%22	http://bookatailor.com/css/ClanOT-Ultra.ttf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/ClanOT-Ultra.ttf	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:54	3913/3913	---M--	200	added ('OK')	image/png	etag:%220185b85e633d21:0%22	http://bookatailor.com/images-bat/arrows.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/images-bat/arrows.png	(from http://bookatailor.com/new.css)
00:51:54	1652/1652	---M--	200	added ('OK')	image/png	etag:%220c2ba967e30d21:0%22	http://bookatailor.com/images-bat/f_top.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/images-bat/f_top.png	(from http://bookatailor.com/new.css)
00:51:55	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%22084eb25f35ed01:0%22	http://bookatailor.com/fonts/glyphicons-halflings-regular.ttf	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/glyphicons-halflings-regular.ttf	(from http://bookatailor.com/css/bootstrap_batnew.min.css)
00:51:55	1930/1930	---M--	200	added ('OK')	image/png	etag:%220c2ba967e30d21:0%22	http://bookatailor.com/images-bat/insto_top.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/images-bat/insto_top.png	(from http://bookatailor.com/new.css)
00:51:56	1985/1985	---M--	200	added ('OK')	image/png	etag:%220c2ba967e30d21:0%22	http://bookatailor.com/images-bat/pin_top.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/images-bat/pin_top.png	(from http://bookatailor.com/new.css)
00:51:57	1944/1944	---M--	200	added ('OK')	image/png	etag:%220c2ba967e30d21:0%22	http://bookatailor.com/images-bat/g_top.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/images-bat/g_top.png	(from http://bookatailor.com/new.css)
00:51:57	1816/1816	---M--	200	added ('OK')	image/png	etag:%220c2ba967e30d21:0%22	http://bookatailor.com/images-bat/tit_top.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/images-bat/tit_top.png	(from http://bookatailor.com/new.css)
00:51:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:56%20GMT	http://bookatailor.com/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/fontawesome-webfont.94e0a5.delayed	(from http://bookatailor.com/css/font-awesome.min.css)
00:52:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:51:57%20GMT	http://bookatailor.com/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/fontawesome-webfont.95e0a5.delayed	(from http://bookatailor.com/css/font-awesome.min.css)
00:52:07	60767/60767	---M--	200	added ('OK')	application/octet-stream	etag:%2205c69ba6179d01:0%22	http://bookatailor.com/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/fontawesome-webfonte0a5.eot	(from http://bookatailor.com/css/font-awesome.min.css)
00:52:07	313398/313398	---M--	200	added ('OK')	image/svg+xml	etag:%2205c69ba6179d01:0%22	http://bookatailor.com/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/fontawesome-webfonte0a5.svg	(from http://bookatailor.com/css/font-awesome.min.css)
00:52:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:52:05%20GMT	http://bookatailor.com/css/grabbing.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/grabbing.98.delayed	(from http://bookatailor.com/css/owl.carousel_batnew.css)
00:52:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2019:52:05%20GMT	http://bookatailor.com/css/AjaxLoader.gif	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/AjaxLoader.99.delayed	(from http://bookatailor.com/css/owl.theme.css)
00:52:09	60767/60767	---M--	200	added ('OK')	application/octet-stream	etag:%2205c69ba6179d01:0%22	http://bookatailor.com/fonts/fontawesome-webfont.eot?	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/fontawesome-webfontd41d.eot	(from http://bookatailor.com/css/font-awesome.min.css)
00:52:10	1362/1362	---M--	200	added ('OK')	image/png	etag:%22029a1cac55d01:0%22	http://bookatailor.com/css/fancybox/fancybox_sprite.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/fancybox/fancybox_sprite.png	(from http://bookatailor.com/css/fancybox/jquery.fancybox.css)
00:52:11	43/43	---M--	200	added ('OK')	image/gif	etag:%22029a1cac55d01:0%22	http://bookatailor.com/css/fancybox/blank.gif	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/fancybox/blank.gif	(from http://bookatailor.com/css/fancybox/jquery.fancybox.css)
00:52:11	6567/6567	---M--	200	added ('OK')	image/gif	etag:%22029a1cac55d01:0%22	http://bookatailor.com/css/fancybox/fancybox_loading.gif	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/fancybox/fancybox_loading.gif	(from http://bookatailor.com/css/fancybox/jquery.fancybox.css)
00:52:12	1003/1003	---M--	200	added ('OK')	image/png	etag:%22029a1cac55d01:0%22	http://bookatailor.com/css/fancybox/fancybox_overlay.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/fancybox/fancybox_overlay.png	(from http://bookatailor.com/css/fancybox/jquery.fancybox.css)
00:52:13	122092/122092	---M--	200	added ('OK')	application/octet-stream	etag:%2205c69ba6179d01:0%22	http://bookatailor.com/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/fonts/fontawesome-webfonte0a5.ttf	(from http://bookatailor.com/css/font-awesome.min.css)
00:52:13	6553/6553	---M--	200	added ('OK')	image/png	etag:%22029a1cac55d01:0%22	http://bookatailor.com/css/fancybox/fancybox_sprite@2x.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/fancybox/fancybox_sprite@2x.png	(from http://bookatailor.com/css/fancybox/jquery.fancybox.css)
00:52:14	13984/13984	---M--	200	added ('OK')	image/gif	etag:%22029a1cac55d01:0%22	http://bookatailor.com/css/fancybox/fancybox_loading@2x.gif	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/css/fancybox/fancybox_loading@2x.gif	(from http://bookatailor.com/css/fancybox/jquery.fancybox.css)
00:52:16	42935/42935	---M--	200	added ('OK')	image/png	etag:%2209696b29d8ce1:0%22	http://bookatailor.com/lib/rs-plugin/images_batnew/gradient/g30.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/images_batnew/gradient/g30.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:17	4289/4289	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/shadow1.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/shadow1.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:17	5661/5661	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/shadow2.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/shadow2.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:18	6428/6428	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/shadow3.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/shadow3.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:18	42464/42464	---M--	200	added ('OK')	image/png	etag:%220c3c7c29d8ce1:0%22	http://bookatailor.com/lib/rs-plugin/images_batnew/gradient/g40.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/images_batnew/gradient/g40.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:18	933/933	---M--	200	added ('OK')	image/png	etag:%220ff116ef5e7ce1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/gridtile.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/gridtile.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:19	931/931	---M--	200	added ('OK')	image/png	etag:%2207eaa6fae7ce1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/gridtile_white.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/gridtile_white.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:20	938/938	---M--	200	added ('OK')	image/png	etag:%2207eaa6fae7ce1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/gridtile_3x3.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/gridtile_3x3.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:20	935/935	---M--	200	added ('OK')	image/png	etag:%2207eaa6fae7ce1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/gridtile_3x3_white.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/gridtile_3x3_white.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:22	2746/2746	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/boxed_bgtile.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/boxed_bgtile.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:22	149/149	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/navigdots_bgtile.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/navigdots_bgtile.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:23	2254/2254	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/bullet.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/bullet.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:24	1153/1153	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/bullets.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/bullets.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:24	278/278	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/bullets2.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/bullets2.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:25	924/924	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/bullet_boxed.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/bullet_boxed.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:25	743/743	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/navigdots.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/navigdots.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:26	1517/1517	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/large_left.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/large_left.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:27	1561/1561	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/large_right.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/large_right.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:28	670/670	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/small_left.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/small_left.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:28	668/668	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/small_right.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/small_right.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:29	807/807	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/arrow_left.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/arrow_left.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:30	820/820	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/arrow_right.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/arrow_right.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:30	846/846	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/small_left_boxed.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/small_left_boxed.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:31	807/807	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/small_right_boxed.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/small_right_boxed.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:33	348/348	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/arrow_left2.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/arrow_left2.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:34	343/343	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/arrow_right2.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/arrow_right2.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:34	43543/43543	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/arrowleft.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/arrowleft.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:35	125/125	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/timer.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/timer.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:35	43719/43719	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/arrowright.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/arrowright.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:35	184/184	---M--	200	added ('OK')	image/png	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/coloredbg.png	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/coloredbg.png	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
00:52:36	2545/2545	---M--	200	added ('OK')	image/gif	etag:%220f9fc3d9edace1:0%22	http://bookatailor.com/lib/rs-plugin/assets_batnew/loader.gif	C:/Users/Huzaifa%20Imran/Downloads/Tailor/bookatailor.com/lib/rs-plugin/assets_batnew/loader.gif	(from http://bookatailor.com/lib/rs-plugin/css_batnew/settings.css)
